idx,class,conversation
5320,일반 대화,"*는 운전병이라서 운전 잘하는 듯
운전만 하다 와서 2년간
군대에서 먹던 군데리아 생각남
아니 요즘 말년 휴가가 2달이래
운전병인데 운전 못하는 게 이상
월급도 요즘은 많이 준다더라
코로나 때문에 몰아서 휴가 준대;
**는 특기 뭐였지
나는 일반 보병이야
특기가 뭐야 그게
해병대 근데 졸간지다
그런 거 없어 키키
다 똑같은 군인이야
아 주특기가 다들 있는 것?
니가 해병대 갈 줄 알았겠니
같이 갈 사람이 없어서 혼자 감
특전사는 왜 시도 안 해봤어 키키
해병대 가게 된 계기는?
그냥 가고 싶었어 해병대"
5321,기타 괴롭힘 대화,"당신 생각이 있는 사람이야 없는 사람이야 어?
왜 나한테 그래요! 내가 뭘 잘못했다고.
아니 어떻게 모임사람들 만나는 자리에 옷을 그 따위로 입고 나올 생각을 해?어?
이 옷이 뭐 어때서요? 옛날엔 이쁘다고 해줬잖아요!
야 참 니가 10년전이랑 똑같아? 얼굴은 주름이 자글자글해서 어? 다른 집 와이프들은 관리만 잘하고 다니더라. 어휴
내가 관리를 안한다구요 ?
야 이거 이거 봐라 옷 터질라고 한다. 옷이 안쓰럽지도 않아? 
당신 왜 이렇게 변했어요?
니가 여자냐? 집에서도 좀 갖춰입고 말야 그런 모임을 간다고 했으면 샵이라도 좀 가고 그러라고. 이 답답한 여편내야!
당신이 맨날 돈도 못벌어 오면서 쓰기만 한다고 하니까.!! 나는 아끼려고 하는 거잖아요.!
니가 이쁘면 내가 그런 말을 하겠냐? 아주 퍼다주지. 다 근데 니가 그렇게 생겨먹었는데 내 피같은 돈 쓰는게 얼마나 아깝겠냐.쯔쯧."
5322,일반 대화,"요즘 자기계발 하는 거 있어?
나는 요즘 책을 많이 읽으려 해.
독서 좋은 습관이지.
나는 책 읽는게 너무 어렵더라.
왜? 너무 어려운 거 읽는거 아냐?
그건 아닌데 글 읽는게 좀 지루해.
그래도 소설책이나 재밌는 책들도 많아.
나도 추리 소설은 좀 재밌게 읽었던 거 같아.
재밌는 책 먼저 읽다보면 책 읽는거도 지루하지 않을거야.
알겠어. 나도 한번 책읽는거 습관으로 만들어봐야겠다.
좋아. 자기계발에 책만큼 좋은게 없어."
5323,직장 내 괴롭힘 대화,"아니 왜 아무잘못없는 저를 신고하신건가요?
내가 언제 ? 누가그래
이미 다 들었어요 왜 그러셨어요?
나 아니라니까 왜 나한테 화를내
제가 일을 안하고 지각도 하고 선배를 무시한다고요?
뭐 틀린말이야?
네?? 제가 언제 그랬는데요?
지금도 봐 선배가 무섭지도 않지?
아니 이건 말도 안되잖아요
내가 하는 말에 하나부터 열까지 말대꾸에 일 안하고 사실인데 뭐
하 제가 그렇게 맘에 안드세요?
무슨소리니 내가 너를 얼마나 아끼는데"
5324,직장 내 괴롭힘 대화,"김 사원 낙하산이라는 소문이 있던데?
 요즘 시대에도 낙하산이 있어요?
 요즘 더 하지.
 요즘 취업하기가 얼마나 힘든데. 자기 발로 나가게 해볼까요? 크크
 김 사원!! 이리 와봐 이거 왜 그래? 진짜 일 처리 똑바로 부탁할게
 죄송합니다. 육대리님
 대리님 그건 트집 잡을 게 아닌 것 같긴 한데 꼬숩네요
 어 김 사원 아직 거깄었어? 얼른 자리로 돌아가
 네 알겠습니다
 티 안나게 살살 괴롭혀야 겠어요"
5325,일반 대화,"너네는 여자친구 잘 웃겨?
나는 웃기는 걸 좋아해
나는 잘 웃는 편이야
서로 코드가 잘 맞겠다 그럼
재밌는사람 좋지 않아?
웃게 해주는 사람이 최고지
그런 사람 한번 만나보고싶다
나도 한번 연애해보고 싶어
유머러스한 사람 어디 있나요~
같이 있을때 즐거운게 중요하지 뭐
그래 웃기는 사람도 웃어주는 사람도 즐거우면 됐지 뭐
갑자기 남친 보고싶다
나도 목소리나 들어야겠어
내 와이프 매일 보고 싶어
못말리는 사랑꾼이야 정말~"
5326,협박 대화,"지난번에 내가 말한 건 좀 생각해봤나?
어떤 것 말씀하시는 거죠?
이게 모르는 척하네? 뭐 어쩔 수 없지 그럼
네? 무슨 말씀이시죠
니가 이런 식으로 나오면 니 가족이 위험해질거라고.
그건 절대 안됩니다. 저에게 일주일만 더 생각할 시간을 주시면
지금 여기서 결정해. 니 장기 하나 내주고 끝낼래 아니면 가족들을 죽게 할래?
정말 딱 일주일만 주시면 그 때
시끄럽고. 그럼 그냥 다 내 손 안에 죽어봐
제발 가족들은 건들이지 말아주세요. 오늘 안으로 결정하겠습니다."
5327,일반 대화,"가족 소개해 줘
키키 엄마 아빠 나 오빠 딱지
아 딱지도 가족인 거가 키키
당연하지 반려동물도 가족이라고 ㅡㅡ
귀여워 ㅜㅜ 가족 중에 누구랑 젤 친해 하하
나? 딱지랑 젤 친해
아니 딱지는 너 안 좋아할걸?
힝... 아무도 내 맘 몰라주네
키키 딱지가 알아줄 거야...
암튼 나는 엄마랑 제일 친함!
뭐야 너 2명이야? 키키
엄마가 이거 보면 서운해할 것 같아서
보통 형제 있으면 형제라고 말하던데!
아니, 오빠는 웬수야 진짜
키키 역시 찐형제가 맞네
너무 안 맞아...
넌 언니랑 잘 맞던데..."
5328,일반 대화,"운전을 하면서 여러가지를 경험하는 것 같아요
어떤 경험을 말씀하시는 것인가요?
어떤걸 경험 하셨나요?
깜박이를 안넣고 끼어드는 사람이 정말 무서워요
그런 분들이 있기에 교통사고가 줄어들지 않는 것 같아요.
그런 사람들 정말 많아요
여기는 그런 사람이 많아서 항상 조심해요
네. 조심하셔야 할 것 같습니다.
항상 조심하셔야 해요
여러분은 어떠세요?
저도 그런 부분을 자꾸 잊어서 운전면허증을 반납했습니다.
저는 운전을 못해요"
5329,일반 대화,"우리 결국 가긴 가네 하하
드디어 가는구만 코로나 뚫고 키키
그니까 키키 작년에 갔어야 했는데
매년 갔었어야 했는데 후
너가 안 된댔잖아!
물놀이 못해서 아쉬워...
넌 비지걸~
이번엔 노빠꾸
난 무조건 갈 거야
물놀이 무조건 하자 되는 곳으로 ㄱ
여행 가려고 2차 맞았다고 키키
아까 찾아보니까 근데 거의 9월까지만 수영장 하던데
안 되면 바다라도 들어갈래
키키 여행충... 바다도 좋아
어디든 너네랑 가는 게 좋아
조심히 안전히 갔다 오자 ><
웅 나 엄청 기대 중"
5330,기타 괴롭힘 대화,"몸매만큼 얼굴도 예쁘네
 무슨말씀이세요
 칭찬이야.
 그런 칭찬 거절하겠습니다
 왜이렇게 예민해 생리해?
 그런말씀 하지마세요
 너무 까칠해서 그러지. 하여튼 여자들은 너무 예민하다니까
 불편합니다. 저한테 사과해주세요
 농담이야 농담 나 갈게
 휴"
5331,협박 대화,"시간 얼마 안남았어
알고 있습니다. 
시간 넘기면 안돼
노력 해보겠습니다. 
노력? 시간 내에 성공해야돼
최선을 다해보겠습니다. 
시간내에 성공못하면 니딸 장기는 내꺼다. 
제 딸은 건들지 말아주세요. 
그건 너한테 달렸어
시간내에 성공하면 제딸 장기는 절대 건드리지 말아주세요."
5332,일반 대화,"가족들은 어쩌고 자취를 시작하노
원래 부모랑은 오랫동안 같이 살면 안된단다 다들카네
가족들이 반대하지 않드나?
어 빨리 꺼지라더라 키키
가족이랑 같이사나 혼자사나 될놈될아닌가
나도 내년 1월부터는 출가생활이야
직접적으로 꺼지라카시던갑네
아무래도 같이살면 부딫힐일은 많아 질수 밖에 없지
이사갈때 놔두고 간다카시드나
내가 알아서 나가야지 갈데 없으면 일단 선희언니집에 잠깐 얹혀 지낼라구"
5333,일반 대화,"미용 왁싱영상 너무 징그럽다
근데 은근 쾌감 있지 않아?
맞아 은근히 길티플레져야
이런 영상 조회수가 왜이렇게 높지?
은근 중독성 있다니까
피지제거 영상도 봐봐
속 안좋다 얘들아
귀지 제거 영상도 추천해
나 사실 밥먹고 있으니까 그만 얘기하자
응 몰랐어 미안
생각난김에 보고 와야지
참을성이 참 좋은 친구야
너는 비위가 강한편인가봐
말했듯이 난 강해
고통도 잘 참고 비위도 강하고 대단하다"
5334,갈취 대화,"너 성기 사진 보내줘. 흥분될거같아
오빠.그건 좀 그래 부끄럽기도 하고 걱정도 되고.
너 예전에는 잘 보내줬으면서 이제와서 왜 내빼. 당장 보내. 안 그러면 큰 일 당할줄 알아.
오빠.왜 그래. 이러지마.진정해.
아 얼른 보내라고. 아니면 나 그동안 너가 보낸 그런 사진들 신상공개해서 다 뿌린다?
아.안 돼. 그것만은제발 이러지마.
그러니까 얼른 보내라고. 너 학교동기랑 가족들이 이 사진 보면 퍽이나 좋아하겠다.
오빠. 알았어.알았어 말 들을게. 그니까 멈춰.
그럼 내가 지정하는대로 자세 취하고 사진 찍어서 보내. 아니면 너 인생 끝날줄 알아.
원하는 대로 할게. 제발 뿌리지만 말아줘"
5335,갈취 대화,"네. 길동샐러드입니다.
아 저기요. 제가 아까 거기서 길동샐러드 배달시켰는데. 샐러드에서 벌레가 나왔어요.
네? 벌레요? 대체 무슨.
길동샐러드를먹다가 왠지 이상한 느낌이 들어서 보니까 벌레가 있었다고요.
아 일단 손님. 죄송하고요. 그거 저희가 좀 확인해 보고 환불해드릴께요.
확인요? 지금 제가 거짓말을 한다는 건가요? 
아뇨 손님 그런뜻이 아니고.
샐러드에 벌레가 나왔는데 손님 의심이나 하고 망하고싶어요? 언론에 확 제보할까요? 
손님 죄송합니다. 일단 진정 좀 하시고요. 그럼 혹시 어떻게 해드리면 될까요?
제가 먹었던 샐러드 환불해주시고요. 정신적 위자료까지. 백만원 입금하세요. 내일까지 입금 안되면 이거 언론에 다 뿌려버릴꺼예요!! 그럼 당신들 망하는거야"
5336,기타 괴롭힘 대화,"야 뒤질래?
 하하 성찬아 왜 그래? 내가 뭐. 잘못했어?
 내가 오늘까지 내 아이디 레벨 30 만들어 오랬지. 만만하냐 이제?
 아. 진짜 미안해. 엄마가 컴퓨터 선을 뽑아버렸어.
 그 자식에 그 어미네. 야 내가 너 괴롭히는거야?
 괴롭히다니. 우리 친구잖아.
 그치 우리 친구지. 근데 왜 친구 부탁 안 들어줘? 개같이 맞을래?
 내가 내일까지는 무조건 해올게. 정말 미안해!
 내일까지 안 해오면 너 애들 앞에서 바지 벗을 줄 알아.
 미안해 성찬아."
5337,기타 괴롭힘 대화,"너 언니 잘나간다고 깝치는것도 정도껏해 언니 믿고 나대지말라고
뭐?
너는 아무것도 아니면서 그러는 모습 정말 추해
너 제정신이니?
응 제 정신인데 ? 맞잖아 너 그 언니 없으면 찌질이아니야?
찌질이라니.!
정신 좀 차려라 너희 언니때문에 너 챙겨준거지 너가 좋거나 잘나서 챙겨준거아니야 오냐오냐했더니 착각도 유분수지 적당히 나대
너 나한테 왜이래? 자격지심 느끼니?
뭐? 푸하하 내가 너까짓거에 자격지심을? 하늘 무서운줄 모르고 덤비네
내 눈엔 부러워서 그러는걸로 밖에 안보여"
5338,기타 괴롭힘 대화,"민수야 너는 왜이렇게 못생겼냐
아니야 나는 못생기지않았어
민수야 너는 왜이렇게 못생기고 키도작냐
아니라구 나는 못생기지 않았다고
머가 아니야 ? 애들아 민수 진짜 못생기지 않았냐?
기철아 제발 못생겼다고 놀리지마
못생긴애보고 못생겼다고 그러지 머라 그러냐
기철아 니가 자꾸 못생겼다고 놀려서 마음이 아파
너는 정말 너무 못생겼다. 그래서 나중에 연애나 한번 하겠냐 . 평생 솔로로 살겠다
기철아 제발 그만해"
5339,직장 내 괴롭힘 대화,"지수씨 끝나고 우리 팀 회식할까요? 다들 괜찮다는데
 네? 아. 죄송합니다. 오늘은 제가 약속이 있어서
뭐라고? 지수씨 너무한거 아니야. 다들 지수시 환영파티 한다고 시간맞춘건데.
아 미리 말씀하시지. 정말 죄송해요. 제가 오늘 시골에 가야해서.
뭐? 지금 장난해 내일 첫차타고 가 주인공이 없으면되나
정말 죄송합니다. 부장님 진짜 안될 것 같아요.
지수씨 입사하자마자 회사에서 왕따당하고 싶어?
아니요. 그건 아닌데. 정말 사정이 있어서.
지수씨 지수씨가 막낸데 우리가 어떻게 막내한테 맞추지 우린 절대 못하니까 지수씨가 바꾸든 해.
정말 죄송합니다. 오늘 어머니 생신이라 내려가 봐야 할 것 같아요."
5340,일반 대화,"다들 로망인 차가 있냐 키키
난 포드 f150 라이트닝 살 거야
난 포르쉐 타고 싶어 키키
내 로망은 지프였는데
지프 이쁘지 하하
빨간색
버스에 사람이 너무 많아...
지프는 넘 내부가 별루더라
수입차는 수리가 어렵다던데
국산차가 최고지
지금 버스 안이야?
택시에 냄새나는 거 극혐이야
수리할 떈 국산차지
버스 안 탄 지 넘 오래됨 키키
출근긴 만원버스 생각만 해도 토나와 하하
강남 가는 거
나도 버스 지하철 별로야
키키 서울은 사람이 많구나..
서울은 인간이 너무 많아...
요즘 시국에 걱정돼..."
5341,일반 대화,"얌 서울은 차 겁나 막히지?
겁나 막힘, 지하철도
지하철도 사람 너무 많더라구...
일호선이 제일 시러
거기 사람들은 어깨 쳐도 그냥 가더라
맞아. 완전 출퇴근 길
키키 그거 넘 문화적 충격 키키
키키 할머니 할아버지들두 새치기 그냥 막 해
일호선이 제일 사람 많은 거야?
응응 아무래도 그렇지
그래... 넘 각박해 거긴...
맞지 서울 각박해
난 시골 스타일인가 봐
넘 피로했어
나도 서울 살이 그만~
키키 여긴 차도 안 막히잖아 ㅠ
그게 넘 좋아 정말"
5342,일반 대화,"캠핑 가본 적 있어 ?
애기 때 ! 기옥도 안나
요즘 진짜 캠핑 많이 다니더라구
마자 혼자서도 막 가자나
와 선구자였네 키키
애기 때 라니
나는 혼자서는 무서워 ㄷ ㄷ
엉 차박도 유행이고 난리 난리
키키 가족끼리 갔었지
**는 캠핑 엄청 자주 가더라구
근데 캠핑은 내 취향 아니야
난 근데 그냥 ... 호텔이 좋아 ...
나는 자고로 잠은 호텔
화장실이 넘 중요 하고둔 ...
인정 역시 뭘 아는구나
키키 나두 ...
잠자리가 편해야지
꺄끗한 게 제일 중요해"
5343,일반 대화,"수분크림은 어디가 좋지?
글쎄 일본꺼 쓰렴 그 쓰던거 있지않니?
크리니크나 키엘로 좀 알아봐야겠네
일본 니베안가? 그것이 좋다고 안했나
니베아 크림 말하나
오 그거다 정답이네
그거 바르면 출근 불가능이다
나는 그거 향기만 참으로 좋더라
피부에 흡수가 안된다 그것은
번들번들 해지는구나 그럼 자기전에 발라야겠네
흡수가 안되는거를 바르면 어떡하노"
5344,일반 대화,"K배우 관련해서 너도나도 폭로전이네요
과한거 같긴해요
그러게요. 잘못은 잘못이지만 눈살 찌푸려지네요.
흡사 마녀 사냥같기도 하구요
팩트만 기사화 되어야 하는데 말이죠
지금 검색하면 다 폭로전이에요
잘 잘못은 따져야 하는게 맞긴 하지만...
일단 이슈 만들고 보자 인거 같아요
잘못은 인정하고 잘 마무리 됐음 좋겠네요
저도 같은 마음이에요"
