idx,class,conversation
926,일반 대화,"한국은 사계절이 뚜렷해서 좋아
요즘엔 봄이랑 가을이 짧아지고 있잖아
맞아 그게 너무 아쉬워
나는 가을이 참 좋은데
나도 가을하늘 너무 맑고 좋아
벚꽃 피는 봄도 좋아
봄도 너무 좋지, 황사만 아니면…
요즘은 미세먼지 때문에 봄도 반갑지 않네
그래서 가을을 더 선호하게 되나?
선선한 날씨에 소풍 가고 싶다"
927,일반 대화,"쌍커플 수술 한번 할려고 하는데 어떨까?
남자들은 쌍꺼풀 수술하면 박명수처럼 되는 거 아닌가요
아니면 눈 위에 있는 지방 좀 빼볼까
그게 좋을 거 같아요 지방 빼는 게 처진 것도 올려주고
너는 성형하면 어디 하고 싶은데
저 며칠 전에 쌍꺼풀 수술했어요 아파 죽겠습니다
내가 보기엔 가슴 쪽도 했으면 좋겠는데
아이 낳고 나서는 많이 좋아진 편이에요 저는 피부과 갈려고요
나는 코만 살짝 올리면 정우성 빰 칠 거야
해보세요 코하면 엄청 아프다는데 나쁘지 않을꺼 같긴해요"
928,일반 대화,"대중교통 사람들이 너무 많다 오늘 완전 지옥철이야 ㅡㅡ
버스는 오늘따라 사람이 없는거 같던데?
키키 아침시간은 진짜 힘들어...
근데 퇴근시간이 대박인거 알지?
진짜 버스타고 다녀야하나? 지하철 사람 미쳤어
나는 항상 앉아서 와서 사람 많아도 상관없긴해...
편하겠다... 난 맨날 서서가
나도 맨날 서서가...
그래서 회사 도착하면 너무 피곤해
나는 못앉을 버스는 타지도 않아
맞아... 나 엊그제 퇴근시간에 2호선 탔는데 지옥이였어. 움직이질 못해
오늘도 화이팅이다 얘들아
그래 너도 화이팅~! 내일 불금이야
다들 출근길 고생이 많네"
929,일반 대화,"드디어 집청소 끝났어
고생했어. 오늘 대청소 했어?
응 이제 계절이 바뀌니까
너도 참 부지런하다 얘
기관지가 안좋아서 먼지 많으면 힘들어
혼자 대청소 한거야?
원룸이라 혼자도 충분해
그래도 도움 필요하면 말해
응 말이라도 고맙다 친구야
언제든 도와주러 갈게"
930,일반 대화,"요즘은 핸드폰 모바일 게임도 너무 잘나오더라
그래? 나는 게임에는 관심이 없어서
나도 그런데 신랑이 하니까 나도 보게되더라
우리 핸드폰 게임은 정말 단순했는데
그치? 아이러브커피 센세이션했는데 말이야
엄청 단순하지만 감정이입하게되잖아
내가 진짜 카페 사장이라도 된마냥
일하면서도 핸드폰 놓을 수가 없었지
혹시나 손님 떨어질까봐
맞어 수시로 체크하고 그랬어
물건도 떨어지지 않게 쟁겨두고 말이야
다시해도 재미있을거 같아"
931,일반 대화,"너는 집에서 서울 갈때 보통 어떤 교통수단을 이용해?
나는 버스를 이용하는 편이야.
그렇구나. 나는 집이 서울이라서 버스는 잘 안타.
왜 버스를 잘 안타?
서울은 지하철이 잘 되어 있어서 지하철 타고 다니는게 편해.
그렇구나. 지하철은 근데 좌석이 불편하잖아.
맞아. 그것만 단점이고 그래도 빨라서 좋더라.
맞아. 지하철이 빨라서 좋아.
너도 나중에 서울 살면 지하철을 많이 이용해봐.
그래야겠다. 지하철 꼭 타야겠다."
932,일반 대화,"나 이번에 전문적으로 운동 배우려고 p.t등록 했어
세상에 운동을 전문적으로 배우겠다니 정말 대단하다
운동수업인거야? 너 정말 대단하다
수업은 아직 한번밖에 하지 않았는 걸 뭐
그래도 등록하는 것 만으로도 대단해
그러게… 난 등록하러 헬스장가는 것도 힘들다
그러면 안돼 나 하는거 보고 다음달엔 다같이 하자고 말 꺼낸거야
난 너 하는 거 보고 결정할게
아냐 너만해 같이해서 좋을게 뭐니
안돼 같이 수업듣자
일단 오래 해보고 말해 한번만 했다며
그래 등록한 회차는 다 하고 다시 이야기하자"
933,일반 대화,"어제 밖에 눈보라 치는거 봤어?
나 무서워서 밖에 못 나가고 있어 키키
어 장난 아니더라 진짜
아니 밖에 나갔는데 눈이 무릎까지 찼어
날씨 저 정도면 나 날라가 키키
키키 야 너 날라가지는 않아
하여튼 저 진지한 놈!
그러니까 꽁트를 몰라 꽁트를!
장난은 장난으로 받아 들이자!
아무튼 눈싸움하기 딱 좋더라
오 눈 멈추면 나가서 눈싸움 하자 키키
응 지금 딱 하기 적기야
맞아 우리 언제 모일래
음 수요일날 만나는 거 어때 키키
음 한시간 뒤 쯤?
엥 정확하게 말해 줘야지!
지금 나가면 나 날라간다고~
키키 아 안 날라 간다고요 좀~"
934,일반 대화,"언어치료를 전공한 저는 욕을 잘 할까요? 못 할까요?
그건 상관없을 것 같아요
감이 안잡혀요
정답은 매우 명료하게 잘한다입니다.
맞아요 사람은 다 똑같죠
저도 너무 잘해요
하지만 사용하지 않습니다. 특수한 경우만 제외하고.
저도 욕을 정말 싫어해요
이전 회사에서는 욕을 자연스럽게 해서 경악했었어요
보통 그런 것 같아요
그런데 손녀들 수학선생님은 언어치료사 자녀들이 왜 욕을 하냐고 얘기했다고 하네요.
네? 그게 무슨 소리예요 선생님 본인의 인성에 대해 생각해 봐야 할 것 같네요
언어치료사 얘기가 왜 나오죠? 정말 답이 없는 분이네요"
935,일반 대화,"아 나도 어릴때 유학갔으면 좋았을걸
고를 수 있다면 어디로?
미국이나 영국 아니면 호주
영어권에 가고싶나보네
솔직히 한국에서 영어 잘하는게 좋잖아
맞아 한국인데 왜 영어가 필요한지
진짜 살다오면 따로 공부도 안해도되고
예전에 살다온 친구 있었는데 발음이 진짜 좋아
그러니까 나는 굴려도 안되는데
어릴때 혀가 말랑할때 배워야돼 역시"
936,일반 대화,"수능이 얼마 남지 않았네
벌써 수능의 11월이 다가오네
시험도 안 봤는데 재수를 선택하는 애들도 있더라
그 심정이 오죽할까
수능 본 지 딱 20년이야
수능이 얼마 남지 않았으니 날씨가 추워지겠지
수능 보기 일주일 전부터 고3들은 온라인 수업 전환이래
신기하게 수능날 유독 추워
수능날은 왜 그렇게 추웠는지 수험생만 추운건지
마음이 춥겠지 학생이나 학부모나
수능 전에 코로나 걱정되서 원격으로 돌리는 거야?
수능날 코로나 걸리면 인생 망치는 거네"
937,일반 대화,"자출사 라고 들어봤어?
자출사? 그게 뭐야?
무슨 줄임말 같은데 몰라
자전거로 출퇴근 하는 사람들의 줄임말이야
아 자전거 출퇴근 하는 사람을 자출사라고 부르는 구나
응 나도 자출사 해 볼까?
너 집에서 회사까지 40분 거리잖아
응 너무 먼 거리 인건가?
차로 40분이면 자전거 타면 음... 한 시간은 그냥 넘어가잖아
키키 출근해서 졸겠다.
퇴근해선 기절하겠는데.
그냥 우리 차타고 출퇴근 하자, 너무 멀어"
938,일반 대화,"하루에 이빨은 몇번정도나 닦니?
아침 점심 저녁 3번이 기본 아니겠습니까
그럼 샤워는 하루에 몇번 정도 하는데
2번이요 머리 숫이 많아서 아침에 꼭 샤워하고 저녁에는 잘때 하죠
빨레는 몰아서 하니 아님 그때 그때 하니?
빨래는 세탁기가 하니 왕창 몰아서 하지요
집안청소는 매일매일 하겠네 그럼?
매일 안해요 집에 먼지가 판을 치고있어서 대청소 할 사람이 필요합니다
시간제 일하는 아줌마들 있다고 하는데
일 잘하는 아시는 분 있으면 소개 좀 해주세요"
939,일반 대화,"너 기초화장품으로 뭐써?
왜 언니 쓰던거 다썼어?
응 나는 매번 다른제품으로 시도하는데 잘 맞는게 뭔지 모르겠더라.
나는 쓰던거만 쓰는데 이거 좋아
오 그거 뭔데?
일단 토너패드로 닦아내고 바르면 더 좋더라구
맞아 닦토 얘기만 많이 들었던 것 같아
응 그리고 진짜 편해 슥 닦아내면 끝이야
오 근데 자극은 많이 없어?
응응 괜찮던데? 언니도 한번 써봐"
940,일반 대화,"요즘 이런 저런 학원 많더라
응 줄넘기 학원도 있어
맞아 은근 많던데
줄넘기 학원에선 뭘 배울까?
그러게 말이야
그냥 운동하는 법을 배우는 걸까?
나도 너무 궁금하다
근데 왜 다니는 걸까?
그냥 운동시키려고 하는거 아닐까?
태권도 학원처럼?"
941,일반 대화,"반려동물 키워본적 있어?
응 나는 어릴때 병아리 키웠어
학교 앞에서 파는 그런 병아리?
맞아 뭣도 모르고 사왔지
너무 귀엽겠다
근데 그 병아리들 아프잖아?
그렇다고 들었는데 난 오래 키웠어
닭까지 키운거야 설마?
아파트라서 닭 되기 전에 분양보냈어...
분양이라면 어디로 보냈어?
마당 넓은 시골집으로 보내줬어"
942,일반 대화,"자영업자들은 정말 힘들겠어.
맞아. 벌써 제대로 장사 못한게 1년이 훌쩍 넘었네
그동안 정말 많은 식당들이 문을 닫았지
내 주위에도 한명 있었어.
정말? 너무 안됐다.
엄청 힘들어했어.
그럴수밖에.
나였어도 버티기 힘들었을거야
언제쯤 다시 정상영업 할 수 있을까?
글쎄. 내년쯤에는 정상화 되지 않을까?
꼭 그랬으면 좋겠다."
943,일반 대화,"너희 연인이랑 어디 놀러가봤어?
나 이번에 놀러가려는데 추천 해줄 수 있어?
제주도! 제주도 정말 좋아
바다 갈지 산 갈지는 정했어?
그것부터 정하는게 좋을까?
음 그치! 일단 그거부터 물어봐
여자친구 의견도 중요하니까
그치 뭔가 시골같은 분위기로 갈건지 휴양지 느낌으로 갈건지 정하는게 좋지
여자친구랑 상의 해봐야겠다 혹시 어디를 더 추천해?
난 바다를 더 추천해
나는 조용한 곳 가고 싶으면 춘천쪽 추천할게
그럼 강원도쪽으로 알아봐야겠다
오 강원도 딱좋다! 재밌겠다
강원도는 속초아니면 강릉이지"
944,일반 대화,"보드게임 좋아해?
응. 나 보드게임 좋아하지
어떤 게임 좋아해?
보드게임하면 당연히 부르마블이지!
나도 그게 제일 재밌는거 같아
땅사서 호텔짓는 재미가 있지
맞아. 내 땅에 걸렸을 때 너무 짜릿해
정말 추억 돋는다
요즘에 새로운 보드게임도 많던데
그럼 같이 보드게임방 가볼래?"
945,일반 대화,"우리 동생 내일모레 제대야
시간 빠르다 물론 동생은 하루하루가 길었겠지만
그러게 동생이 하는 말이 군대 밥이 맛있대
보통 맛없다고 하던데
우리 엄마 밥이 맛없어서 그런가봐 요즘은 잘 나오는 편이래
저번에 예능에서 백종원이 체험하는 게 있었는데 제법 잘 나오더라
군데리아 보니까 한 번 먹어보고 싶긴 하더라
맛이 있을까?
거기 있으면 다 맛이 있을거 같아
그렇지 1년6개월 잘 참았네 기특하다"
946,일반 대화,"결혼하는데 보통 예물도 하나?
요즘은 생략 하는 사람들도 많다고 하더라!
요즘엔 각자 원하는 거 선물
나는 그럼 시계 받을까?
왜 너 시계 갖고 싶어?
헐 너 결혼 하는거야?
응 나 이번에 결혼해
몇월에 결혼 하기로 했어?
헐! 진짜 대박이다 너!
하하 이번년 12월에 하기로 했어
뭐야 얼마 안 남았네 ㅠㅠ 빨리 준비 해야겠다
너무 급하게 하는 거 아니야?
약간 미루려고 했는데 식장이 없어
이것저것 알아 볼 것도 많을텐데 ㅠㅠ
너무 급하게 하지는 마
응 다시 상의 해볼께
좀 더 미뤄서 느긋하게 가 ㅠㅠ
그래 신중해서 나쁠 건 없어"
947,일반 대화,"너는 무슨 운동 좋아해?
나는 축구 제일 좋아해.
나는 스키 타는 걸 좋아해.
나도 축구 좋아하는데 다음에 하자.
좋아, 나 축구 엄청 잘해.
나는 축구 좋아하지는 않는데 한 번씩 해.
그럼 다 같이 하면 재밌겠다.
너는 스키 자주 타?
응, 겨울 방학 때마다 스키장 가.
우와, 나는 한 번도 탄 적 없어.
처음 타보는 사람한테는 스키 어렵지 않아?
처음에는 어려운데 타다 보면 쉬워."
948,일반 대화,"난 한번은 보고 싶은 첫사랑 오빠가 있어
어떤 오빠인지 나도 덩달아 궁금하다
지금에 남편 분 아니었어?
고등학교 때 짝사랑했던 오빤데 내가 고백은 계속했어
나는 열심히 대시해줬던 연하남 거절한 거 아쉬워
그 사람 뭐야  고백했으면 한번은 받아줘야지
너무 멀리 살아서 볼 수 없었고 편지만 했어
언니 끝임없이 용기낸 여자네
고백 하는 것이 얼마나 용기가 필요한데
얼굴도 두 번밖에 못 봤거든
우리땐 감성 폭발 편지의 맛이 있었지
우리 아들도 여섯 살 때 여친에게 고백할 때 용기냈는데"
949,일반 대화,"기차를 타고 여행을 해본 적 있어?
제주도는 기차가 없어서 아직 못해봤어
나도 여행은 아직 못해봤어
나는 눈꽃열차라고 태백산인가 다녀왔었어.
그거 나름 유명한 축제 아니야? 눈꽃축제
그래 요즘은 그렇게 기차도 프로그램이 많더라
맞아. 코로나 이전만해도 꽃구경코스, 바다여행 등 다양하게 많았어.
왠지 낭만적일거 같아 기차여행은.
잘 알아보고 가면 좋은 여행이 될거 같아서 해보고 싶긴하네
한 여행코스 한번 정도는 가볼만 하더라.
나도 언젠가 한번 가보고 싶다. 가족여행도 좋고
연인끼리 가도 충분히 좋은 추억 될것 같아"
950,일반 대화,"이제 곧 수능날이 다가오는구나
작년부터 수능치는 고3들 되게 안됐어
맞어 제대로 수업도 못받고 수능치게 생겼네
작년 재수생들은 수능점수가 높았다더라
아무래도 작년 재수생들은 수업 다 받고 재수공부까지 하고 했으니...
이번에도 똑같으려나
올해도 별반 다르지않을거 같아
우리 사촌동생도 올해 고3인데 이모가 많이 걱정하더라구
모두가 비슷한 입장이니 너무 걱정하시는 것도 안좋을거같아
그렇지... 근데 또 막상 자식의 미래가 걸려있으니 걱정이 안될수가 없어"
951,일반 대화,"오늘 아침수업있는데 차가 막혀서 지각했어.
헉 아침수업이면 출근시간이랑 겹친건가.
많이 늦었어?
많이는 안늦었지만 늦게 들어가려니 눈치가 보이더라고.
버스 타게 되면 그게 문제인거 같아.
그러니까, 막힌게 내 탓도 아닌데 지각하면 욕먹을 수도 있어.
나는 수업이니까 괜찮은데 직장인이면 힘들 거 같아.
그래서 평소엔 일찍 출발하는데, 가끔 생각지도 못하게 막힐 때가 있어.
그럴 땐 앞에서 사고나는 경우도 있더라.
사고 나면 엄청 늦어질텐데 힘들겠다.
그렇지만 대중교통도 출근시간엔 사람이 많아서 힘들어.
맞아 사람에 깔려죽을거 같아."
