idx,class,conversation
2089,일반 대화,"나 초밥 먹고 왔어 하하
혼자 먹으니까 맛있더나 ㅠㅠ
응 하하 배달하니까 요즘엔 총알 배송이네...
금방 오지 하하 아 나도 초밥 먹고 싶다
연어? 좋아하잖아 너
나 연어 없이 못살아 하하
연어는 너가 없으면 좋겠다는데...
키키 아 그래?
연어한테 미안하네
근데 연어 한국에서 잘 안 나잖아
노르웨이산?이 많더라고?
그니까... 그거 몸에 안 좋아
원래 몸에 안 좋은 게 맛있다 하하
회는 막 잡아서 먹는 게 맛있대...
그건 인정, 아 갑자기 회 땡기네
키키 저녁에 먹으러 가실
나오라 하면 나올 거가~"
2090,일반 대화,"모더나도 부스터샷 권고 하네 이제 키키
그렇다고 하더라고요
근데 못 맞겠습니다
키키 부스터는 더 무섭긴 하다
근데 그건 6개월 뒤에 맞는 거 아닌가요?
맞아 아직 고령층만 키키
화이자도 고령층만 맞더라
괜찮은 거 맞을까요
사망자... 안 늘려나
저는 좀 맞기 싫네요
키키 부스터샷은 그렇긴 하다
2차도 좀 아팠는데 부스터샷은...
2차 아팠음? ㅜㅜ
닌 모더나?
네 조금 아팠습니다 몸살 감기처럼
오 머리는 살아 있나 머리카락 키키
네 다행히 아주 건강합니다 키키
키키 다행이네
탈모 있더라고 부작용
맞습니다
그런데 뭐 우린 아니에요"
2091,일반 대화,"나 벌써 군대 갔다 온 지 10년 됐어
니가 벌써 10년 됐다고?
아빠는 기억이 안 난다...
키키 진짜 벌써 10년이네 시간 완전 빨라
나는 훨씬 더 됐네 키키
아빠 때는 기간이 엄청 길었어
기간 어느 정도였지 진짜?
우리랑 비교할 수가 없겠지
그냥 생각도 하기 싫어 아빠도 키키
군대는 다 똑같겠지...
다시 가라고 하면 절대 다시 안 가
다시 오라고 하면... 사라져야지 키키
어디로 사라지게 키키
결국 다 걸려 키키
아들들이 숨겨주겠지 키키"
2092,일반 대화,"난 자격증이라곤 운전 면허 밖에  없는 듯...
키키 나도 운전면허랑 스쿠버 다이빙
스쿠버 다이빙? 언제 땄어
그거 옛날 꼿날에 땄어
그걸 어디 가서 땄데 키키
학교 평생교육원에 뭔 수업이 있드라고
너 수영 할 수 있었냐...?
나 장물개여 잠수도 해
그건 수영이랑 상관 없는 건가 키키
물만 좋아하면 하는 듯
세상에나 너가 그런 걸 땄었다니 키키
웅 키키 자격증 따려면 실습 나가는데 제주도로 갔었음
바다에서도 할 수 있어?
웅 장비 빌려서 할 수 있어
그게 무슨 기준으로 따는 건데?
근데 그것도 등급 같은 게 있어서"
2093,일반 대화,"다들 결혼 안 했지?
응 안 했쥬 ㅜㅜ 키키
응 아직 안 했어 키키
그럼 나만 결혼한 건가?
오 결혼생활 썰 좀 풀어밬 키키
축하해 하하
나도 얼른 해야지
연애 중이니 혹시?
연애 중임둥 키키 히히
조만간 결혼하려아
연애 중이지 키키
결혼 썰?
방금 햄버거 먹다가 싸웠어
왜쥬 키키
왜 싸워 키키
왜 싸웠어 키키
오 **도 여자친구 있구나~
다들 짝은 있군 다행 키키
연애는 힘들어 ㅠㅠ
쓰레기 비우는 문제로 결혼이란 참 ㅋ
연애 힘들지 키키
남자는 머가 젤 힘들어? 키키
결혼 장점도 많을 것 같아"
2094,일반 대화,"인생 영화는 뭐야?
엇 저는...
음... 넘 많은디
나 반지의 제왕 키키
내 인생 영화는 포레스트 검프
반지의 제왘 키키
아 먼가 웃겨 키키
너무 재밌게 봤어 키키
오 반지의 제왕 나도 엄청 좋아해
나는 그럼 캐리빈안의 해적 키키
또 보고 싶어 언제든지 키키
왜 반지의 제왕 진짜 명작
우리나라 영화 중에는?
음, 기억이 안 나네... 키키
요새는 왜 그런 대작이 안 나오냐
그러니까 안 나와;
얼마 전에 007 봤어
코로나 터지고 영화 개봉 넘 안 해...
오 007시리즈 나도 좋아 키키
영화관도 무서워 ㅠㅠ"
2095,일반 대화,"아 연애 하고 싶다 ㅜ
엥 갑자기? 외로워?
엄청 외로운 건 아닌데 뭔가 외로워...
뭐지 가을 타는 건가 봐
그런가? 진짜 가을 타서 외롭나 봐
내가 어떻게 해줄 수가 없네
그러게 그렇다고 아무나 만날 수도 없구 ㅜ
힉 당연하지 그러면 안돼!
알지 그냥 해 본 말이었어 키키
진짜 절대로 아무나 만나지 마
어차피 조금 지나면 괜찮아질 거야
아직 가을 많이 남았잖아
그렇긴 하지 그래도 금방 괜찮아질 거야 키키
그래 그래 얼른 괜찮아지길 바랄게
응 너는 연애하고 싶지 않아?
어... 음 난 아직 별 생각 없어"
2096,일반 대화,"아니 * 여수에  그 온천도 있고
온천?
숙소에?
거기 가라니까 애기 데리고 많이 가던데
어디래 거기...
온천도 있고?
엉 새로 생긴 곳인데 좋더라고
라테라스?
새로 생긴 곳?
엉 온천인지 뭔지
어디일까 여수면 가볼 만한데
어 라테라스 같은데 키키
자쿠지야?
각자 숙소에 따로 있는 거야?
가봤니...? 혹시...?
핫한 곳 아니냐?
라테라스는 **는 가보고 나는 안 가봤어
** 라테라스 가봤대?
언제?
재작년엔가 친구들이랑 간 거 같던데
여름 휴가 때 갈랬더니 아예 풀이던데 키키
그땐 다른 남친 사귈 때였던 듯 ^^"
2097,일반 대화,"넌 학교 다닐 때 공부 잘했뉘...?
책 같은 거 집에 두고 다닌 듯
혹시 공부 좀 했나 해서 키키
키키 절대 아니다 공부했으면...
키키 공부랑은 담 쌓았냐?
집에 책상은 있었어
나도 그래
책상이 갖고 싶다고
근데 써본 기억은 없네
키키 그 책상 버렸니?
키키 그 무빙데스크 같고 싶은 거잖아
여기 기부할래?
모션은 아니지?
아 모션 데스크구나 무빙인 줄
엉 무빙 데스크 아니고 모션 데스크얌
참 좋은데 비싸네
마즘 산다고 하면 뭐라 하겠지...?
남편 좀 꼬셔봐 같이 쓰자고"
2098,일반 대화,"니 스우파 보나?
와 스우파 미쳤지
완전 볼 것 같았는데 키키 역시
하... 나는 훅 너무 좋아
근데 그거 아나?
난 안 봄 ㅋ
아 진짜... 유행은 다 안 하네
난 문찐 못 벗어나~
스우파 춤이나 노래 한 번은 봤제?
이제 나의 아저씨 보는 중임 키키
나의 아저씨는 인정이다
스우파 춤이랑 노래도 몰라
그냥 너의 아저씨 정주행 해
키키 그럴래
아이유 이뻐 ㅜ
그거 보고 나면 후유증 쩐다?
방금 10화로 넘어왔어...
내 인생 드라마지"
2099,일반 대화,"아빠 그때 준 선크림은?
선크림? 나 받은 적 없는데
아니 키키 내가 그때 사줬잖아 키키
선크림을 사줬다고 너가?
응 키키 바르는 거 사줬잖아 키키
돌돌 돌려서 바르는 그거?
응 키키 검은색 통에 들은 거 키키
ㅋ. 그건 잘 쓰고 있지.
아 키키 요즘 바르는 걸 못 본 거 같아서 키키
그게 선크림이었어? 몰랐네. ㅋ.
선크림 보단 선 스틱?
그런 걸 선 스틱이라고 해?
응 키키 그게 뭐 바르기도 쉽고 그렇다더라고 키키
어디 나갈 때 씻고 쓱쓱 바르고 나가지
키키 잘 하고 있구만 키키 많이 남았어?
아직 쓸 만큼은 남았어."
2100,일반 대화,"원룸 3층 나갔다며?
어제 계약하고 갔어.
잘 됐네 키키 안 나가서 걱정했는데 키키
청소 싹 되어있던데 너가 했어?
응 키키 어제 내려가서 하고 왔어 키키
잘했네. 보자마자 깔끔하다고 하더라.
엄청 형편없었어... 키키 먼지며...
한동안 비어있어서 그렇지. ㅋ.
벌레도 엄청 많이 나오더라 ㅠㅠ
방이 작은데 왜 그럴까
사람 흔적이 없어서 그랬나 키키
너 사는 원룸은 괜찮아?
응 키키 5층이라 안 올라 오나 봐 키키
다락은 엄청 많이 나오던데
어후 키키 거긴... 완전 전쟁터야 키키
짐이 여기저기 섞여서 ㅋ."
2101,일반 대화,"그래서 너 첫 차는 뭐 사게
음... 아직 고민중이야
모닝?
난 경차 사고 싶어
너는 무슨 차 타고 다녀?
난 싼타페 샀는데 너무 커...
경차가 가성비 좋잖아 완젼 키키
나의 운전 실력으로는 무리야
싼타페는 진짜 크더라구 ㅠㅠ
그냥 남편만 그건 타고 난 경차로 가야해
운전 못하는 사람에겐 모닝이 짱이지
그래서 캐스퍼가 1순위야
나도 그래서 모닝 사려구 키키
키키 싼타페 더럽게 커 ㅠㅠ
운전을 진짜 못해 ㅠㅠ
잘하고 싶어
한방에 못 나와...
연습을 해야겠어 얼른 키키"
2102,일반 대화,"귀칼 작가 은퇴 했대
와우 한탕 땡기고 은퇴라니
원피스는 안보니
이제 만화 안 그린대
**는 드래곤볼 매니아임
드래곤볼 나 완전 좋아해
원피스는 엄청 많이 들어봤어
거진 드래곤볼 이꼴 **
지금도 드래곤볼 보고 있어
집에 책도 있어
초사이언 ~ 나도 드래곤볼 알아
초싸이언
그림도 졸랭 잘 그림
명작 중에 명작이지
그 구슬 같은 거 사라!
** 그러고 보니 그림 좀 그렸는데
소원 빌고 싶네 용신한테 로또 1등
신서유기에 나오는 구슬 키키
미술 쪽으로 갔어야 했다 닌
지금은 보는데 만족한다 하하"
2103,일반 대화,"믹스 커피가 건강에 진짜 해롭대
맞아 키키
그래서 난 커피 잘 안 마시려구
믹스 커피 성분도 해롭구 봉다리도 키키
커피는 독이야 완젼 ㅠㅠ
그 봉지로 보통 젓잖아
믹스커피는 특히 더 안 좋은 것 같아 ㅠㅠ
진짜 그게 해롭대
차라리 아메리카노가 나을 듯해
어른들은 믹스 커피 진짜 좋아하셔
난 그래서 단것만 먹어 키키
특히 회사 탕비실은 맥심이 포진해 있지
스무디 내 최애야 키키
카누 있는 회사는 좋은 회사야
달고나 라뗴도 맛있어 강추
키키 완전 초딩 같구먼 키키
또 먹고 싶네 키키
맞아 그래도 좋아"
2104,일반 대화,"너 예전에 학원 어디 다녔지?
나는 청암학원 다녔지
너도 다녔나?
아 너도 청암인가?
거기 잘 가르쳤는데
그랬나
나는 잘 모르겠더라고
거기 친척동생 추천해줘야겠다 키키
에이 친척동생이 원래 그런 거
알려준 거 치곤 공부 못하던데
친척동생 공부 잘하는데
전교권이야
에이 진짜 얼굴은 못하게 생긴 느낌이었는데
사람을 얼굴로 판단하면 안돼
진짜 얼굴이 안 중요하긴 하지
앞으로는 그러지 마
알겠어
앞으로 안 그럴게 키키
이 친구 아직도 안 바뀌었네
뭐가 안 바뀌어? 키키
그러다가 나중에 큰 일 생긴다
알겠지
무슨 소리야 이 친구야 키키"
2105,일반 대화,"** 결혼할 때 보겠네 키키
맞아 그때 보겠네
그 전엔 결혼하는 애는없지
그때 영듀 오빠도 가겠지 ?
우리 둘이 축가할 수도 있어 영듀
그런 이야기는 금시초문인데
키키 엉 소문 내지 마 ㅠㅠ
꽤나 재밌을 거 같아
누구의 결정인가 그거는
서프라이즈로 오늘 결정
**이가 제안했음 하하
나 완전 떨리는데 갑자기 ;
그거 *** 님이 호호호...
왜 떨리냐 니가
*가 노래잘부르잖아
키키 먼 노래 하지 키키
나 노래 못해 너가 잘하지
나도 못해 노래 결혼식 망칠라 하하"
2106,일반 대화,"오늘 저녁 뭐 먹을 거야?
나 오늘 저녁 삼겹살 먹을 것 같아 키키
넌 젤 좋아하는 음식이 뭐야?
난 치킨이야
너는?
아 가족외식 한다고 했던 듯?
아 그래?
뭐 먹어?
나도 당근 치킨이지 키키
치킨이 최고야 정말
치킨만큼 안 질리는 음식은 없어
맞아맞아 키키 내일도 시켜먹으려구
치킨 다음 삼겹살인 듯...
맞아 키키
국민음식이잖아 키키
주말에 한 번은 치킨이지 키키
거의 매일 먹고 싶어 키키
난 처갓집 자주 시켜 키키
나는 교촌이랑 비에이치씨 키키"
2107,일반 대화,"요즘 군생활 하던 거 생각난다
PX병이라서 맨날 편의점에 있었자나 키키
그때가 그립네 요즘은 휴
그럼 편의점으로 다시 가서 일해 키키
그건 좀 그렇고
생각난다 이거지
너랑 편의점이랑 어울리긴 한 거 같아 키키
그것도 맞지
나쁘지 않아
키키 역시
그렇게 생각할 거 같았어
그래 나중에 그냥 편의점 하나 차릴라고
편의점 조치
같이 하자
같이 공동으로 운영하자고 키키
공동으로 같이 하자
오케이
너가 운영 잘하니까 맡겨봐야겠네
나만 믿어 이 친구야
ㅇㅇ 나중에 연락할게 키키
꼭 나중에 연락할게"
2108,일반 대화,"오랜만에 피파 하고 싶다
너 피파 안하자나
거짓말 하지마
예전에 내꺼 테드삭 못 봤어?
테트삭이 머야
모르겠는데?
알려줘
그거 있잖아
프리킥 잘 차는 선수 피파2
그럼 선수가 있었니
난 잘 몰라
테드삭한테 사과해
어떻게 모를 수가 있지
아무튼 나와 이따가 피파나 하게
그럼 나도 한번 해볼까
ㅇㅇ 같이 이따가 하자
이따가 연락해
기다릴게
ㅇㅇ 이따가 10시에 가자고
10시에 조치
그때 가자고
하고 나서 고기나 먹자
고기 먹자
나 조아
내가 한 번 쏜다 통 크게
고마워 고기 나도 나중에 쏠게
고마워 고기 나도 나중에 쏠게"
2109,일반 대화,"던킨 공장 봤냐?
던킨 공장을 가본 사람이 몇이나 되긋노 키키
졸 더럽던데 미친!
던킨 큰 회산데 왜 드럽노?
아니 더러움
사건 터진 거 안 봄?
야 내 아무것도 모르는 사람인갑다 처음 들음
키키 나도 던킨 공장은 안 가봄 키키
내 술 취해서 가봤냐고 들음 키키
반죽에 녹물이 떨어지고 난리드라
이제 망하겠네 던킨…
가맹주들 불쌍하노
졸 실망쓰... 던킨 넘 실망쓰
사람들 이제 안 가긋네
으짜네 자영업자들은
그니까 가맹점들만 불쌍해
저건 진짜 본사에서 책임지야 한다
대기업이 뭐 그렇냐?
이 기회에 다른 공장도 다 털어봐야 함"
2110,일반 대화,"엄마 우리 이제 월동 준비해
그러게 마트에 절임배추도 팔더라
올 겨울엔 집에서 김장할 거야?
절인 거 배추 사다가 양념해서 좀 해 놓지
그러게 아직 김치 몇 통 남았어?
묵은 김치 두통이나 남았지
오 아직 널널하네 키키 겨울나기 딱이야
그래도 내년에 먹을 거도 해 놔야지
추워지기 전에 얼른 해치워 버려
그래 엄마 할 때 옆에서 도와줘
내가 또 기미 하나는 잘하지
까분다. 내일 가서 배추 예약할 거야
아직 멀었는데 벌써 해?
뭔 소리야 다음 달이면 해야지 겨울이야
아 그러네 11월달이니깐 겨울이지...
너도 월동 준비나 잘해"
2111,일반 대화,"영듀 오빠 백신 맞음?
백신 맞았을걸? 아마
1차 2차 다 맞았지
설마 얀센 맞은 건...?
맞다 영듀 2차까지 완료
화이자 맞았는데 생각보다 그냥 지나갔ㅇ,
아 1차 2차니까 얀센은 아니군 하하
안 아프고 잘 넘어감
겁났었는데 잘 넘어갔다 진짜 안 아프고
얀센은 물백신이라대... 키키
회사에 아프다 하고 집에서 디아 했음
그래서 회사 이틀 쉬었지 개꿀이야
부스터샷이 진짜 개 아프대
회사에 일러줘야 되는디
부스터샷 까지 맞아야 해?
회사 이틀이나 쉬게 해줘?
우린 안 맞을 거야 종식될 떄까지
에이 그래도 맞지 그랬어"
2112,일반 대화,"오매 언제 취업 한담...
취업 하고 있잖아 지금
힘들다 직장 생활 ㅠㅠ
난 스펙란에 쓸게 없어 텅텅 텅텅
너 삼성 보다 돈 잘 벌잖아
에이 무슨... 카드 값 메우기 바쁘다
아니 나도 회사 들어 가려구
그럼 지금 그냥 즐겨
맞아 욜로족이 최고지!
집에서 일하니까 진짜 별로야
돈 많은 백수 되고 싶네
맞아 키키 내 취미는 그냥 돈 많은 백수
집안일이 자꾸 눈에 보여서
오늘 로또만 된다면 ㅠㅠ
아 난 깜빠하고 못 샀다 이런...
사무실을 차리던지 회사에  들어가겠어!
로또 되면 서니 아웃백 사줄께
나도 뭐 없나? 차 한대라도"
2113,일반 대화,"어제 쇼미 보신 분...
저요~
꿀잼이야 완젼
쇼미 재밌다더라
아 나 어제 못 봤네... ㅠㅠ
쇼미 매일 보고 싶어 ㅠㅠ
하이라이트만 봤어
본방으로 본 거야?
아 나 봐야 행 ㅠㅠ
랩 따라하고 있어 요즘 키키
랩린이?
지금 진주에서 드라마 찍는 거 알아?
랩 매일 집에서 불러 나도 키키
들었어 드라마
소녀시대 서현 왔다던데 키키
노래방 가면 랩 불러야징~ 하하
랩 나 개잘해
신기하당 왜 진주에서... 드라마를...
소녀시대 이쁘잖아 맴버 다 ㅠㅠ
어딘진 모르겠는데 나도 들었어"
